project,state,web_links
papyrus/org.eclipse.papyrus.tools,ACTIVE,plugins/gitiles/papyrus/org.eclipse.papyrus.tools
titan/titan.ProtocolModules.5G_system_TS29571_CommonData_v15,ACTIVE,plugins/gitiles/titan/titan.ProtocolModules.5G_system_TS29571_CommonData_v15
tm/org.eclipse.tm,ACTIVE,plugins/gitiles/tm/org.eclipse.tm
www.eclipse.org/passage,ACTIVE,plugins/gitiles/www.eclipse.org/passage
permissions/jgit-dev,ACTIVE,plugins/gitiles/permissions/jgit-dev
www.eclipse.org/callisto,ACTIVE,plugins/gitiles/www.eclipse.org/callisto
chemclipse/org.eclipse.chemclipse.filtermultiplier,ACTIVE,plugins/gitiles/chemclipse/org.eclipse.chemclipse.filtermultiplier
rmf/org.eclipse.rmf,ACTIVE,plugins/gitiles/rmf/org.eclipse.rmf
permissions/hawkbit-dev,ACTIVE,plugins/gitiles/permissions/hawkbit-dev
www.eclipse.org/capra,ACTIVE,plugins/gitiles/www.eclipse.org/capra
papyrus/org.eclipse.papyrus-productline,ACTIVE,plugins/gitiles/papyrus/org.eclipse.papyrus-productline
cu/cu,ACTIVE,plugins/gitiles/cu/cu
virgo/org.eclipse.virgo.web-server,ACTIVE,plugins/gitiles/virgo/org.eclipse.virgo.web-server
jaf/jaf,ACTIVE,plugins/gitiles/jaf/jaf
handly/org.eclipse.handly,ACTIVE,plugins/gitiles/handly/org.eclipse.handly
osbp/org.eclipse.osbp.utils,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.utils
eclipsescada/org.eclipse.scada.core,ACTIVE,plugins/gitiles/eclipsescada/org.eclipse.scada.core
ee4j/jaxb-impl,ACTIVE,plugins/gitiles/ee4j/jaxb-impl
titan/titan.ProtocolModules.NS_v7.3.0,ACTIVE,plugins/gitiles/titan/titan.ProtocolModules.NS_v7.3.0
www.eclipse.org/aspectj,ACTIVE,plugins/gitiles/www.eclipse.org/aspectj
permissions/b612-dev,ACTIVE,plugins/gitiles/permissions/b612-dev
permissions/jaxrs-dev,ACTIVE,plugins/gitiles/permissions/jaxrs-dev
permissions/remus-dev,ACTIVE,plugins/gitiles/permissions/remus-dev
remus/org.eclipse.remus,ACTIVE,plugins/gitiles/remus/org.eclipse.remus
epf/org.eclipse.epf.projects,ACTIVE,plugins/gitiles/epf/org.eclipse.epf.projects
emfcompare/org.eclipse.emf.compare-acceptance,ACTIVE,plugins/gitiles/emfcompare/org.eclipse.emf.compare-acceptance
www.eclipse.org/ecp,ACTIVE,plugins/gitiles/www.eclipse.org/ecp
ee4j/jaxb,ACTIVE,plugins/gitiles/ee4j/jaxb
www.eclipse.org/ee4j/mojarra,ACTIVE,plugins/gitiles/www.eclipse.org/ee4j/mojarra
hudson/org.eclipse.hudson.core,ACTIVE,plugins/gitiles/hudson/org.eclipse.hudson.core
www.eclipse.org/hawk,ACTIVE,plugins/gitiles/www.eclipse.org/hawk
jsdt/webtools.jsdt,ACTIVE,plugins/gitiles/jsdt/webtools.jsdt
osbp/org.eclipse.osbp.ide.core.ui.softwarefactory,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.ide.core.ui.softwarefactory
www.eclipse.org/nebula,ACTIVE,plugins/gitiles/www.eclipse.org/nebula
permissions/epsilon-dev,ACTIVE,plugins/gitiles/permissions/epsilon-dev
jakartaee-platform/jakartaee-platform,ACTIVE,plugins/gitiles/jakartaee-platform/jakartaee-platform
www.eclipse.org/flux,ACTIVE,plugins/gitiles/www.eclipse.org/flux
www.eclipse.org/antenna,ACTIVE,plugins/gitiles/www.eclipse.org/antenna
permissions/jsp-dev,ACTIVE,plugins/gitiles/permissions/jsp-dev
mylyn/org.eclipse.mylyn.builds,ACTIVE,plugins/gitiles/mylyn/org.eclipse.mylyn.builds
permissions/concierge-dev,ACTIVE,plugins/gitiles/permissions/concierge-dev
www.eclipse.org/triquetrum,ACTIVE,plugins/gitiles/www.eclipse.org/triquetrum
osbp/org.eclipse.osbp.xtext.functionlibrary.common,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.xtext.functionlibrary.common
efm/org.eclipse.efm-symbex,ACTIVE,plugins/gitiles/efm/org.eclipse.efm-symbex
mangrove/org.eclipse.mangrove,ACTIVE,plugins/gitiles/mangrove/org.eclipse.mangrove
www.eclipse.org/community,ACTIVE,plugins/gitiles/www.eclipse.org/community
permissions/grizzly-dev,ACTIVE,plugins/gitiles/permissions/grizzly-dev
www.eclipse.org/tea,ACTIVE,plugins/gitiles/www.eclipse.org/tea
openk-platform/org.eclipse.openk.cim.profile.openkonsequenz,ACTIVE,plugins/gitiles/openk-platform/org.eclipse.openk.cim.profile.openkonsequenz
permissions/efm-dev,ACTIVE,plugins/gitiles/permissions/efm-dev
permissions/tinydtls-dev,ACTIVE,plugins/gitiles/permissions/tinydtls-dev
www.eclipse.org/corrosion,ACTIVE,plugins/gitiles/www.eclipse.org/corrosion
dali/webtools.dali,ACTIVE,plugins/gitiles/dali/webtools.dali
www.eclipse.org/tahu,ACTIVE,plugins/gitiles/www.eclipse.org/tahu
refactor/org.eclipse.emf.refactor.core,ACTIVE,plugins/gitiles/refactor/org.eclipse.emf.refactor.core
www.eclipse.org/paho.incubator,ACTIVE,plugins/gitiles/www.eclipse.org/paho.incubator
dash/org.eclipse.dash.handbook,ACTIVE,plugins/gitiles/dash/org.eclipse.dash.handbook
www.eclipse.org/kuksa,ACTIVE,plugins/gitiles/www.eclipse.org/kuksa
tigerstripe/org.eclipse.tigerstripe,ACTIVE,plugins/gitiles/tigerstripe/org.eclipse.tigerstripe
permissions/rap-incubator,ACTIVE,plugins/gitiles/permissions/rap-incubator
mdmbl/org.eclipse.mdm.api.default,ACTIVE,plugins/gitiles/mdmbl/org.eclipse.mdm.api.default
permissions/papyrus-xtuml-dev,ACTIVE,plugins/gitiles/permissions/papyrus-xtuml-dev
mylyn/org.eclipse.mylyn.docs.vex,ACTIVE,plugins/gitiles/mylyn/org.eclipse.mylyn.docs.vex
platform/eclipse.platform.releng.basebuilder,ACTIVE,plugins/gitiles/platform/eclipse.platform.releng.basebuilder
chemclipse/org.eclipse.chemclipse.sumarea,ACTIVE,plugins/gitiles/chemclipse/org.eclipse.chemclipse.sumarea
permissions/qvtd-dev,ACTIVE,plugins/gitiles/permissions/qvtd-dev
webtools-common/webtools.common.fproj,ACTIVE,plugins/gitiles/webtools-common/webtools.common.fproj
permissions/webtools-dev,ACTIVE,plugins/gitiles/permissions/webtools-dev
chemclipse/org.eclipse.chemclipse.filterbackfold,ACTIVE,plugins/gitiles/chemclipse/org.eclipse.chemclipse.filterbackfold
osbp/org.eclipse.osbp.softwarefactory,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.softwarefactory
jetty/org.eclipse.jetty.toolchain,ACTIVE,plugins/gitiles/jetty/org.eclipse.jetty.toolchain
www.eclipse.org/cbi-jekyll,ACTIVE,plugins/gitiles/www.eclipse.org/cbi-jekyll
sisu/org.eclipse.sisu.plexus,ACTIVE,plugins/gitiles/sisu/org.eclipse.sisu.plexus
recommenders.incubator/org.eclipse.recommenders.snipmatch,ACTIVE,plugins/gitiles/recommenders.incubator/org.eclipse.recommenders.snipmatch
permissions/egerrit,ACTIVE,plugins/gitiles/permissions/egerrit
permissions/emfstore-dev,ACTIVE,plugins/gitiles/permissions/emfstore-dev
e4/org.eclipse.e4.ui,ACTIVE,plugins/gitiles/e4/org.eclipse.e4.ui
www.eclipse.org/papyrus,ACTIVE,plugins/gitiles/www.eclipse.org/papyrus
epf/org.eclipse.epf.composer,ACTIVE,plugins/gitiles/epf/org.eclipse.epf.composer
platform/eclipse.platform.debug,ACTIVE,plugins/gitiles/platform/eclipse.platform.debug
hudson/org.eclipse.hudson.stapler,ACTIVE,plugins/gitiles/hudson/org.eclipse.hudson.stapler
glassfish/glassfish,ACTIVE,plugins/gitiles/glassfish/glassfish
www.eclipse.org/mangrove,ACTIVE,plugins/gitiles/www.eclipse.org/mangrove
permissions/ice-dev,ACTIVE,plugins/gitiles/permissions/ice-dev
permissions/jaxws-dev,ACTIVE,plugins/gitiles/permissions/jaxws-dev
jsdt/webtools.jsdt.debug,ACTIVE,plugins/gitiles/jsdt/webtools.jsdt.debug
www.eclipse.org/modeling/mdt,ACTIVE,plugins/gitiles/www.eclipse.org/modeling/mdt
webtools-common/webtools.common.snippets,ACTIVE,plugins/gitiles/webtools-common/webtools.common.snippets
epf/org.eclipse.epf.tests,ACTIVE,plugins/gitiles/epf/org.eclipse.epf.tests
permissions/jacc-dev,ACTIVE,plugins/gitiles/permissions/jacc-dev
permissions/gendoc-dev,ACTIVE,plugins/gitiles/permissions/gendoc-dev
www.eclipse.org/pdt,ACTIVE,plugins/gitiles/www.eclipse.org/pdt
permissions/hawk-dev,ACTIVE,plugins/gitiles/permissions/hawk-dev
rap/incubator/org.eclipse.rap.incubator.tabbed-properties,ACTIVE,plugins/gitiles/rap/incubator/org.eclipse.rap.incubator.tabbed-properties
www.eclipse.org/ee4j/ejb,ACTIVE,plugins/gitiles/www.eclipse.org/ee4j/ejb
permissions/ecf-dev,ACTIVE,plugins/gitiles/permissions/ecf-dev
permissions/henshin-dev,ACTIVE,plugins/gitiles/permissions/henshin-dev
permissions/uml2-dev,ACTIVE,plugins/gitiles/permissions/uml2-dev
www.eclipse.org/atl,ACTIVE,plugins/gitiles/www.eclipse.org/atl
www.eclipse.org/ee4j/glassfish,ACTIVE,plugins/gitiles/www.eclipse.org/ee4j/glassfish
platform/eclipse.platform.text,ACTIVE,plugins/gitiles/platform/eclipse.platform.text
permissions/risev2g-dev,ACTIVE,plugins/gitiles/permissions/risev2g-dev
www.eclipse.org/vex,ACTIVE,plugins/gitiles/www.eclipse.org/vex
tracecompass.incubator/org.eclipse.tracecompass.incubator,ACTIVE,plugins/gitiles/tracecompass.incubator/org.eclipse.tracecompass.incubator
iottestware/org.eclipse.iottestware,ACTIVE,plugins/gitiles/iottestware/org.eclipse.iottestware
www.eclipse.org/emf/teneo,ACTIVE,plugins/gitiles/www.eclipse.org/emf/teneo
permissions/xacc-dev,ACTIVE,plugins/gitiles/permissions/xacc-dev
www.eclipse.org/emf-transaction,ACTIVE,plugins/gitiles/www.eclipse.org/emf-transaction
titan/titan.Servers.GTP_Tunnel_Daemon,ACTIVE,plugins/gitiles/titan/titan.Servers.GTP_Tunnel_Daemon
eclipselink/eclipselink.releng,ACTIVE,plugins/gitiles/eclipselink/eclipselink.releng
gemini.jpa/org.eclipse.gemini.jpa,ACTIVE,plugins/gitiles/gemini.jpa/org.eclipse.gemini.jpa
titan/titan.ProtocolModules.NDP,ACTIVE,plugins/gitiles/titan/titan.ProtocolModules.NDP
4diac/org.eclipse.4diac.ide,ACTIVE,plugins/gitiles/4diac/org.eclipse.4diac.ide
www.eclipse.org/gemini/management,ACTIVE,plugins/gitiles/www.eclipse.org/gemini/management
virgo/org.eclipse.virgo.bundlor,ACTIVE,plugins/gitiles/virgo/org.eclipse.virgo.bundlor
osee/org.eclipse.ote,ACTIVE,plugins/gitiles/osee/org.eclipse.ote
jetty/org.eclipse.jetty.npn,ACTIVE,plugins/gitiles/jetty/org.eclipse.jetty.npn
equinox/rt.equinox.p2.cudf,ACTIVE,plugins/gitiles/equinox/rt.equinox.p2.cudf
permissions/rap.incubator-dev,ACTIVE,plugins/gitiles/permissions/rap.incubator-dev
www.eclipse.org/ee4j/jaxb-impl,ACTIVE,plugins/gitiles/www.eclipse.org/ee4j/jaxb-impl
titan/titan.ProtocolModules.5G_system_TS29572_Nlmf_v15,ACTIVE,plugins/gitiles/titan/titan.ProtocolModules.5G_system_TS29572_Nlmf_v15
permissions/titan-dev,ACTIVE,plugins/gitiles/permissions/titan-dev
www.eclipse.org/hawkbit,ACTIVE,plugins/gitiles/www.eclipse.org/hawkbit
scout/org.eclipse.scout.rt,ACTIVE,plugins/gitiles/scout/org.eclipse.scout.rt
permissions/emf-dev,ACTIVE,plugins/gitiles/permissions/emf-dev
emfcompare/acceptance-submodules/testGitUML,ACTIVE,plugins/gitiles/emfcompare/acceptance-submodules/testGitUML
permissions/epf-dev,ACTIVE,plugins/gitiles/permissions/epf-dev
mylyn/org.eclipse.mylyn.context.mft,ACTIVE,plugins/gitiles/mylyn/org.eclipse.mylyn.context.mft
titan/titan.ProtocolModules.GCP_31r1,ACTIVE,plugins/gitiles/titan/titan.ProtocolModules.GCP_31r1
www.eclipse.org/gemini/dbaccess,ACTIVE,plugins/gitiles/www.eclipse.org/gemini/dbaccess
www.eclipse.org/andmore,ACTIVE,plugins/gitiles/www.eclipse.org/andmore
permissions/pmf-dev,ACTIVE,plugins/gitiles/permissions/pmf-dev
efm/efm,ACTIVE,plugins/gitiles/efm/efm
www.eclipse.org/birt,ACTIVE,plugins/gitiles/www.eclipse.org/birt
app4mc/org.eclipse.app4mc,ACTIVE,plugins/gitiles/app4mc/org.eclipse.app4mc
osbp/org.eclipse.osbp.jpa.services,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.jpa.services
dash/org.eclipse.dash.maven,ACTIVE,plugins/gitiles/dash/org.eclipse.dash.maven
ease/org.eclipse.ease.modules,ACTIVE,plugins/gitiles/ease/org.eclipse.ease.modules
henshin/org.eclipse.emft.henshin,ACTIVE,plugins/gitiles/henshin/org.eclipse.emft.henshin
permissions/iot.mosquitto,ACTIVE,plugins/gitiles/permissions/iot.mosquitto
permissions/gmf-runtime-dev,ACTIVE,plugins/gitiles/permissions/gmf-runtime-dev
e4/org.eclipse.e4.deeplink,ACTIVE,plugins/gitiles/e4/org.eclipse.e4.deeplink
openk-platform/org.eclipse.openk.sourcesystem.mockupassetdata,ACTIVE,plugins/gitiles/openk-platform/org.eclipse.openk.sourcesystem.mockupassetdata
papyrus/org.eclipse.papyrus-iotml,ACTIVE,plugins/gitiles/papyrus/org.eclipse.papyrus-iotml
permissions/iottestware-dev,ACTIVE,plugins/gitiles/permissions/iottestware-dev
epf/org.eclipse.epf.libraries,ACTIVE,plugins/gitiles/epf/org.eclipse.epf.libraries
bpmn2/org.eclipse.bpmn2,ACTIVE,plugins/gitiles/bpmn2/org.eclipse.bpmn2
permissions/chemclipse-dev,ACTIVE,plugins/gitiles/permissions/chemclipse-dev
cdt/org.eclipse.cdt.edc,ACTIVE,plugins/gitiles/cdt/org.eclipse.cdt.edc
permissions/webservices,ACTIVE,plugins/gitiles/permissions/webservices
permissions/dawnsci-dev,ACTIVE,plugins/gitiles/permissions/dawnsci-dev
xacc/xacc,ACTIVE,plugins/gitiles/xacc/xacc
permissions/lsp4j-dev,ACTIVE,plugins/gitiles/permissions/lsp4j-dev
titan/titan.ProtocolEmulations.SCTP,ACTIVE,plugins/gitiles/titan/titan.ProtocolEmulations.SCTP
www.eclipse.org/modeling/m2t,ACTIVE,plugins/gitiles/www.eclipse.org/modeling/m2t
ee4j/jsonp,ACTIVE,plugins/gitiles/ee4j/jsonp
uml2/org.eclipse.uml2,ACTIVE,plugins/gitiles/uml2/org.eclipse.uml2
ease/org.eclipse.ease.scripts,ACTIVE,plugins/gitiles/ease/org.eclipse.ease.scripts
egf/org.eclipse.emf.egf,ACTIVE,plugins/gitiles/egf/org.eclipse.emf.egf
osbp/org.eclipse.osbp.xtext.strategy,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.xtext.strategy
grizzly/grizzly,ACTIVE,plugins/gitiles/grizzly/grizzly
buckminster/buckminster,ACTIVE,plugins/gitiles/buckminster/buckminster
permissions/babel,ACTIVE,plugins/gitiles/permissions/babel
xsd/org.eclipse.xsd,ACTIVE,plugins/gitiles/xsd/org.eclipse.xsd
www.eclipse.org/jubula,ACTIVE,plugins/gitiles/www.eclipse.org/jubula
epp/org.eclipse.epp.doc.release,ACTIVE,plugins/gitiles/epp/org.eclipse.epp.doc.release
ecf/org.eclipse.ecf,ACTIVE,plugins/gitiles/ecf/org.eclipse.ecf
viatra/org.eclipse.viatra.examples,ACTIVE,plugins/gitiles/viatra/org.eclipse.viatra.examples
www.eclipse.org/richbeans,ACTIVE,plugins/gitiles/www.eclipse.org/richbeans
titan/titan.ProtocolModules.CoAP,ACTIVE,plugins/gitiles/titan/titan.ProtocolModules.CoAP
www.eclipse.org/xwt,ACTIVE,plugins/gitiles/www.eclipse.org/xwt
www.eclipse.org/ee4j/interceptors,ACTIVE,plugins/gitiles/www.eclipse.org/ee4j/interceptors
www.eclipse.org/sisu,ACTIVE,plugins/gitiles/www.eclipse.org/sisu
ee4j/interceptors,ACTIVE,plugins/gitiles/ee4j/interceptors
www.eclipse.org/ee4j/jsp,ACTIVE,plugins/gitiles/www.eclipse.org/ee4j/jsp
osbp/org.eclipse.osbp.gitinfo,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.gitinfo
nattable/org.eclipse.nebula.widgets.nattable,ACTIVE,plugins/gitiles/nattable/org.eclipse.nebula.widgets.nattable
eef/org.eclipse.eef,ACTIVE,plugins/gitiles/eef/org.eclipse.eef
www.eclipse.org/tracecompass,ACTIVE,plugins/gitiles/www.eclipse.org/tracecompass
rap/incubator/org.eclipse.rap.incubator.dropdown,ACTIVE,plugins/gitiles/rap/incubator/org.eclipse.rap.incubator.dropdown
www.eclipse.org/tinydtls,ACTIVE,plugins/gitiles/www.eclipse.org/tinydtls
permissions/openk-dev,ACTIVE,plugins/gitiles/permissions/openk-dev
rcptt/org.eclipse.rcptt.mockups,ACTIVE,plugins/gitiles/rcptt/org.eclipse.rcptt.mockups
chemclipse/org.eclipse.chemclipse.chemclipsems,ACTIVE,plugins/gitiles/chemclipse/org.eclipse.chemclipse.chemclipsems
permissions/microprofile-dev,ACTIVE,plugins/gitiles/permissions/microprofile-dev
permissions/edje-dev,ACTIVE,plugins/gitiles/permissions/edje-dev
ogee/org.eclipse.ogee,ACTIVE,plugins/gitiles/ogee/org.eclipse.ogee
titan/titan.ProtocolModules.GTPv2_v13.7.0,ACTIVE,plugins/gitiles/titan/titan.ProtocolModules.GTPv2_v13.7.0
permissions/smila-dev,ACTIVE,plugins/gitiles/permissions/smila-dev
antenna/antenna,ACTIVE,plugins/gitiles/antenna/antenna
interceptors/interceptors,ACTIVE,plugins/gitiles/interceptors/interceptors
openk-platform/org.eclipse.openk.domain.statictopology,ACTIVE,plugins/gitiles/openk-platform/org.eclipse.openk.domain.statictopology
sandbox/egit-training,ACTIVE,plugins/gitiles/sandbox/egit-training
platform/eclipse.platform.ua,ACTIVE,plugins/gitiles/platform/eclipse.platform.ua
virgo/org.eclipse.virgo.eclipse-mirror,ACTIVE,plugins/gitiles/virgo/org.eclipse.virgo.eclipse-mirror
permissions/webtools.incubator-dev,ACTIVE,plugins/gitiles/permissions/webtools.incubator-dev
permissions/eavp-dev,ACTIVE,plugins/gitiles/permissions/eavp-dev
www.eclipse.org/helios,ACTIVE,plugins/gitiles/www.eclipse.org/helios
permissions/jakartaee-tck-dev,ACTIVE,plugins/gitiles/permissions/jakartaee-tck-dev
aspectj/org.aspectj.shadows,ACTIVE,plugins/gitiles/aspectj/org.aspectj.shadows
osbp/org.eclipse.osbp.ecview.extension.api,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.ecview.extension.api
basyx/basyx.website,ACTIVE,plugins/gitiles/basyx/basyx.website
chemclipse/org.eclipse.chemclipse.gsonconverter,ACTIVE,plugins/gitiles/chemclipse/org.eclipse.chemclipse.gsonconverter
webtools/webtools.releng,ACTIVE,plugins/gitiles/webtools/webtools.releng
platform/eclipse.platform.releng,ACTIVE,plugins/gitiles/platform/eclipse.platform.releng
osbp/org.eclipse.osbp.abstractstatemachine,ACTIVE,plugins/gitiles/osbp/org.eclipse.osbp.abstractstatemachine
www.eclipse.org/mbeddr,ACTIVE,plugins/gitiles/www.eclipse.org/mbeddr
permissions/cdo-dev,ACTIVE,plugins/gitiles/permissions/cdo-dev
eclipsescada/org.eclipse.scada.releng,ACTIVE,plugins/gitiles/eclipsescada/org.eclipse.scada.releng
